url_post,username,komentar,tanggal_komentar
https://www.instagram.com/p/DTrJ678Et6Y/,masdipi_,Saya suka.. saya suka..,2026-01-19 13:39:23
https://www.instagram.com/p/DTrJ678Et6Y/,n.rofik.39,Pengajuan sy untuk pita kejut belum di tindak lanjuti njeh udah 1 bulan,2026-01-19 14:25:54
https://www.instagram.com/p/DTrJ678Et6Y/,masthomsyndicate,"Jalan lajur kanan & kiri Transmart Majapahit / penggaron baerubang dan semakin dalam, membahayakan pengendara jalan, mohon inspeksinya 🙏🏽",2026-01-19 10:38:51
https://www.instagram.com/p/DTrJ678Et6Y/,queen.an69,Gimana mel? @ameliyaamely @ptlimautamajaya,2026-01-19 14:55:29
https://www.instagram.com/p/DTrJ678Et6Y/,shovellheads,saya sudah kirim aduan PJU mati sampai tiang mau ambruk 4x tanpa ada tindak lanjut dari instansi terkait,2026-01-19 21:18:32
https://www.instagram.com/p/DTpPrbckkLA/,sugihartono.sudiyon,"Buk @agustinawilujengp ... Kae lho jl Raya Ketileng ngarep gang  Ketileng Timur II, dalane jebros...... Kidule pom bensin dungmundu. Mbuk di genahi. Mosoko yo nunggu korban, nembe di dandani. Wingi aku wis komen ngene iki, yo ak tag akune PU, tp yo sajake rak nggagas....",2026-01-18 15:16:15
https://www.instagram.com/p/DTpPrbckkLA/,mugi_sr,Semoga semua Taman di Kota Semarang ikut dibenahi 👏,2026-01-19 08:37:23
https://www.instagram.com/p/DTpPrbckkLA/,miy_hanif,@lahangaja,2026-01-18 19:14:39
https://www.instagram.com/p/DTpPrbckkLA/,suhaisyah,Tolong bebaskan dari tukang parkir dan perokok 😢😢😢,2026-01-19 10:20:33
https://www.instagram.com/p/DTpPrbckkLA/,queen.an69,Gimana mel? @ameliyaamely @ptlimautamajaya,2026-01-19 14:55:37
https://www.instagram.com/p/DTnFShGEvks/,ardhi_sengkut13,"Min @semarangpemkot , aku jatuh cinta sama salah satu wargamu, min. Ning angel min 😢😢😢",2026-01-17 18:56:36
https://www.instagram.com/p/DTnFShGEvks/,ipanjulld,banjire min tapi rak karuan😭,2026-01-17 20:20:42
https://www.instagram.com/p/DTnFShGEvks/,rudyqiut,"Vibes habis hujan , sahdu dan sendu min😂",2026-01-17 19:07:12
https://www.instagram.com/p/DTnFShGEvks/,anasfauziyah,"banjir min, disemprot mobil 😭",2026-01-17 19:38:32
https://www.instagram.com/p/DTnFShGEvks/,delamgsr21_,"Banyak min.. Es krim, kue pancong, burjo.. Semuanya manis, endingnya aja yg ga manis🙏",2026-01-17 19:02:46
https://www.instagram.com/p/DTnFShGEvks/,alfiandwikurniawan,@auliabyushila,2026-01-18 06:25:43
https://www.instagram.com/p/DTnFShGEvks/,mldftr_6,@claricharsa,2026-01-19 16:18:19
https://www.instagram.com/p/DTnFShGEvks/,ghorbyfauzan,First time meets her in Semarang. Form another season we cann't,2026-01-17 21:18:37
https://www.instagram.com/p/DTnFShGEvks/,yayuk.887,Boncengan Bareng  Sama First Love  Cowok  Lampung Campuran Semarang 22th lalu😢😢,2026-01-17 18:59:49
https://www.instagram.com/p/DTnFShGEvks/,wahyu.restiafandi,Ketemu bestie rasa saudara di Semarang min @semarangpemkot . Colek @fikri_arifp @ucup_rodhi @haqifaisal15_ @adhytiarhyu @kinanthiwahyup_ @sls.riz,2026-01-17 22:28:36
https://www.instagram.com/p/DTnFShGEvks/,queen.an69,Gimana mel? @ameliyaamely @ptlimautamajaya,2026-01-19 14:55:44
https://www.instagram.com/p/DTnFShGEvks/,pety_rejeki,Malming muterin simpanglima sma firstlove yg msh di Semarang sampai skrng.  Akunya udh merantau jauh dri Semarang. Salam ya min NGO wong Semarang Kuwi sing manis😊,2026-01-19 07:26:58
https://www.instagram.com/p/DTnFShGEvks/,fahmi_elribki,Kangen banget😢,2026-01-18 17:39:33
https://www.instagram.com/p/DTnFShGEvks/,shantyhusnaa777,My hometown🥹,2026-01-18 15:48:40
https://www.instagram.com/p/DTnFShGEvks/,penitipananjingsemaranghiroki,🤗,2026-01-18 12:45:26
https://www.instagram.com/p/DTnFShGEvks/,batikpuspalaras,Tempat ternyaman ❤️😍,2026-01-18 09:49:35
https://www.instagram.com/p/DTnFShGEvks/,ariwidiatmoko91,Speed jum me kok rak diketokke😂,2026-01-18 09:01:40
https://www.instagram.com/p/DTnFShGEvks/,hikmahhhh21_,Kapan muter2 semarang lagi😢,2026-01-18 06:23:29
https://www.instagram.com/p/DTnFShGEvks/,astronutus_ocellatus,Yang yangan karo mbok wedok nonton pilen jaman gaji pertama sak uprit .... hahah,2026-01-18 04:39:41
https://www.instagram.com/p/DTnFShGEvks/,parvasani,Duh mak tratap,2026-01-18 04:17:36
https://www.instagram.com/p/DTnFShGEvks/,sewatangga_teleskopik.semarang,makan wingko babat,2026-01-18 01:40:29
https://www.instagram.com/p/DTnFShGEvks/,nareswaree,@ardbagusfs halan-halan,2026-01-17 23:48:26
https://www.instagram.com/p/DTnFShGEvks/,djsam_konveksi_semarang,🔥,2026-01-17 22:15:37
https://www.instagram.com/p/DTnFShGEvks/,pratiwivv,Dapat trauma,2026-01-17 22:00:03
https://www.instagram.com/p/DTnFShGEvks/,bxllybinfulan,wenakk wkwk,2026-01-17 21:43:34
https://www.instagram.com/p/DTnFShGEvks/,mutmainahkhizwar,Semoga bisa berkunjung lagi ke semarang 😍,2026-01-17 20:53:05
https://www.instagram.com/p/DTnFShGEvks/,ns.kalina,Semarang itu ngangenin 🔥,2026-01-17 20:06:27
https://www.instagram.com/p/DTnFShGEvks/,estherinaratih77,"@semarangpemkot manis yg kurasa di semarang adalah ketika sebagai anak rantau aku merasakan banjir min, maklum anak gunung min jadi kena banjir rasanya kayak mainan air seneng",2026-01-17 19:49:41
https://www.instagram.com/p/DTnFShGEvks/,aditgili25,Pernah ngecrush ama salah satu warganya,2026-01-17 19:44:50
https://www.instagram.com/p/DTnFShGEvks/,mrs_merlinda,Wong asli semarang malah intuk wong gubug😢,2026-01-17 19:29:32
https://www.instagram.com/p/DTnFShGEvks/,dicka_setiawan,"Tumbang min , awake teng greges",2026-01-17 19:09:55
https://www.instagram.com/p/DTjerxTkuOB/,naylalrizkina,"Isra’ Mi’raj mengajarkan keimanan, kesabaran, dan ketaatan kepada Allah SWT",2026-01-17 19:37:42
https://www.instagram.com/p/DTjerxTkuOB/,febriiyansyahhh,semoga hikmah Isra’ Mi’raj semakin menguatkan iman kita semua,2026-01-17 19:34:38
https://www.instagram.com/p/DTjerxTkuOB/,meylisasalsabilah,Semoga keteladanan Rasulullah SAW selalu menjadi pedoman umat Islam,2026-01-17 19:36:42
https://www.instagram.com/p/DTjerxTkuOB/,rizki.hermawan89,Semoga Kota Semarang senantiasa diberkahi dan warganya hidup rukun,2026-01-17 19:38:25
https://www.instagram.com/p/DTjerxTkuOB/,finalayuning,Peristiwa agung yang mengingatkan pentingnya salat dalam kehidupan sehari-hari,2026-01-17 19:35:44
https://www.instagram.com/p/DTiB2XEks7u/,xn.hendriansyah_sunjoyo93,"Kendaraan sampah e di okehi, seng Urip neng Semarang Ben tahun bakal tambah okeh, otomatis sampahe yo melok tambah okeh.",2026-01-16 03:39:43
https://www.instagram.com/p/DTiB2XEks7u/,munadjadcinta,Bagus.cpt tanggap,2026-01-16 00:31:44
https://www.instagram.com/p/DTiB2XEks7u/,hiikkka.a,keren pak,2026-01-17 19:33:16
https://www.instagram.com/p/DTiB2XEks7u/,yka_bolang91,"Apa kabar yang buang sampah deket politeknik pekerjaan umum? Dulu ada TPS di situ, sekarang pindah kemana? Sampah ya sering ditumpuk di ujung terowongan dekat gerbang walau rutin diambil team pemkot sekitar pukul 8 pagi. . .",2026-01-16 12:10:08
https://www.instagram.com/p/DTiB2XEks7u/,lulut_styn,Pak alii,2026-01-16 03:07:12
https://www.instagram.com/p/DTiB2XEks7u/,beritasemaranghariini,DLH ini ada sekitar 5-7ribu orang sudah PPPK juga tapi sepertinya kurang gercep kalau soal sampah😮 TPP ne dipotong ra wes 😂,2026-01-16 02:23:53
https://www.instagram.com/p/DTiB2XEks7u/,ninkholida,Perumahan bukit kencana pak,2026-01-16 09:03:22
https://www.instagram.com/p/DTiB2XEks7u/,catoer2302,Pak yg TPS gemah belakang kantor kelurahan dan sebelah rsj amino... Tolong ditinjau ulang apakah benar penempatan tps di situ dekat perkantoran dn rumah sakit. Bau mnyengat,2026-01-16 08:56:19
https://www.instagram.com/p/DTiB2XEks7u/,semaranggrosiran,@agustinawilujengp saya punya saran bagaimana sampah-sampah di kota semarang diubah menjadi minyak yang bisa di gunakan di motor dan di mobil dan bisa jadi energi terbarukan selain energi listrik,2026-01-16 15:57:19
https://www.instagram.com/p/DTiB2XEks7u/,805cim,"Lebih baik lagi klo di anggarkan incenerator, drpd anggrn buat wisata religi, dan pengadaan mobil dinas baru",2026-01-16 00:36:50
https://www.instagram.com/p/DTiB2XEks7u/,ery_patria,jl. Gajah truk sampah 3 hari tidak ngambilin sampah. apa dipakai muat sampah di TPS Muktiharjo kidul.,2026-01-16 01:52:59
https://www.instagram.com/p/DTiB2XEks7u/,yo_aja_semarang,"Oknum ny harus bertanggung jawab,pasti bakal terulang kembali😂",2026-01-16 12:21:11
https://www.instagram.com/p/DTiB2XEks7u/,liasparingga_,"Mbok tolong itu tps di perumahan wanamukti residence yo ditindak Pak, ilegal lho . Didepan rumah saya persis malah @dlh.semarang @agustinawilujengp @iswaraminuddin @pemerintahkotasemarang",2026-01-16 22:38:21
https://www.instagram.com/p/DTiB2XEks7u/,ruddyharianto,Klo gak viral gak kerja,2026-01-15 21:41:34
https://www.instagram.com/p/DTiB2XEks7u/,yohan_cenayang,"Banyak oknum yg buang sampah di situ,",2026-01-15 22:24:10
https://www.instagram.com/p/DTiB2XEks7u/,rw17muktiharjokidul,semoga segera teratasi masalah penumpukan sampah di TPS mukdul,2026-01-15 22:13:42
https://www.instagram.com/p/DTfMaU3kkE2/,thomasaktya,Klo pemulihan dr child grooming.?,2026-01-14 20:26:05
https://www.instagram.com/p/DTfMaU3kkE2/,rizal_m_abror,Tidak semua orang yg terlihat greenlight itu baik.,2026-01-16 11:57:33
https://www.instagram.com/p/DTfMaU3kkE2/,sewatangga_teleskopik.semarang,waspada 😢😢,2026-01-16 18:49:48
https://www.instagram.com/p/DTfMaU3kkE2/,rhmkiyopta,"Tolong sampaikan kepada pihak terkait, untuk pelebaran sungai plumbon kapan akan terlaksana? kok prosesnya mandek gitu aja, tiap hujan deras air sungai meluap masuk ke pemukiman, tanggul nggabisa ngatasin. dari omong omong 2023 sampe 2026 kok ya belum belum juga kilo. kasihan warga yang terdampak.",2026-01-15 16:58:52
https://www.instagram.com/p/DTfMaU3kkE2/,asmaroh_id,Seperti banyak kasus kaya gini ya😢,2026-01-19 10:54:37
https://www.instagram.com/p/DTccDfLkoCW/,purideltaasri,Kereeeen😍,2026-01-14 09:07:21
https://www.instagram.com/p/DTccDfLkoCW/,ginapribandini,"Tapi dalane rusak Kabeh,😂",2026-01-18 15:17:51
https://www.instagram.com/p/DTccDfLkoCW/,beritasemaranghariini,dalanmu rusak kabeh kae hli,2026-01-15 05:31:59
https://www.instagram.com/p/DTccDfLkoCW/,sekarlwangi,"Good job Pemkot Semarang, hasil kerja nyata terlihat jelas",2026-01-14 06:03:17
https://www.instagram.com/p/DTccDfLkoCW/,tarilnuraini,Keren! IPM Semarang yang sangat tinggi bukti pembangunan berjalan tepat sasaran,2026-01-14 06:00:25
https://www.instagram.com/p/DTccDfLkoCW/,ginalputri,"Prestasi luar biasa, kualitas hidup warga Semarang terus meningkat",2026-01-14 06:01:48
https://www.instagram.com/p/DTccDfLkoCW/,miftahullzaanah,"Bangga dengan Semarang, selalu melampaui IPM Jawa Tengah",2026-01-14 06:02:41
https://www.instagram.com/p/DTccDfLkoCW/,febriiyansyahhh,Peningkatan IPM ini mencerminkan layanan kesehatan dan pendidikan yang makin baik,2026-01-14 06:03:47
https://www.instagram.com/p/DTaSoQJEoSs/,semarang_spa_,❤️❤️😍,2026-01-13 18:54:44
https://www.instagram.com/p/DTaSoQJEoSs/,meylisasalsabilah,Salut untuk perhatian kepada nelayan terdampak angin barat,2026-01-13 09:15:32
https://www.instagram.com/p/DTaSoQJEoSs/,naylalrizkina,Penataan kota dan infrastruktur terus bergerak ke arah yang lebih baik,2026-01-13 09:16:17
https://www.instagram.com/p/DTaSoQJEoSs/,rizki.hermawan89,"Layanan kesehatan ditingkatkan, bukti hadirnya pemerintah untuk masyarakat",2026-01-13 09:17:07
https://www.instagram.com/p/DTaSoQJEoSs/,finalayuning,Langkah nyata yang benar-benar dirasakan warga. Semarang makin peduli,2026-01-13 09:14:58
https://www.instagram.com/p/DTaSoQJEoSs/,tarilnuraini,Penguatan SDM aparatur jadi fondasi penting pembangunan berkelanjutan,2026-01-13 09:18:05
https://www.instagram.com/p/DTZgk95Elhx/,oyanich86_,Duwurno dalan o percuma tetep kebanjiran lorr😢,2026-01-12 23:50:42
https://www.instagram.com/p/DTZgk95Elhx/,suhaisyah,"Ga pernah bener, mau ke Jepara alternatif lain ada ga si? 😢",2026-01-12 13:44:45
https://www.instagram.com/p/DTZgk95Elhx/,azizdarsono,"kalo ninggiin jalan terus, masyarakat yg rumahnya kelelep jalan SEHARUSNYA diberikan insentif utk kerugian akibat debu yg masuk rumah dan potensi kebanjiran ketika hujan",2026-01-14 12:14:20
https://www.instagram.com/p/DTZgk95Elhx/,xn.hendriansyah_sunjoyo93,"Timbang mben tahun ono ontran ontran terus, mending awakmu ngomongo gubernur mu nek nduwe Gubernur.  Kon gaweke dalan anyar (lingkar Kaligawe Semarang - Sayung Demak). Dalan lingkar e ojo neng utara tpi ke selatan, nko tumapangke dalan Wolter Monginsidi (jadi persimpangan baru). Yo memang butuh anggaran gedhe nggo pembebasan lahan rumah warga, tpi iku nggo saklawase daripada Ben tahun ontran ontran terus, entah peninggian, kebanjiran ,rob dll.  Wong Yo gurr Kaligawe sampe Sayung tok dipeksoke iso iso, njaluk pusat.  Gawe Tol wae sanggup kok, mosok gaweke lingkar Kaligawe smpe Sayung gak mampu.",2026-01-13 07:50:14
https://www.instagram.com/p/DTZgk95Elhx/,zein.je,@___rhan___ semangat y,2026-01-12 19:44:11
https://www.instagram.com/p/DTZgk95Elhx/,elya.khusniyatul,Ben tahun perasaan malah nambahi macet,2026-01-12 21:29:00
https://www.instagram.com/p/DTZgk95Elhx/,nizaarferdian,Hati hati hydrantnya jangan ikut dipendem 😮,2026-01-12 12:52:55
https://www.instagram.com/p/DTZgk95Elhx/,retnonirmalasari,"ada sekolahan ya pak arah jalan ini, smoga dikasih polisi atau pak ogah yg bnr2 bs menjamin keamanan..",2026-01-12 12:43:14
https://www.instagram.com/p/DTZgk95Elhx/,mrizkyr111,Di tinggikan bawah jembatan  kembali sprti dulu. 😂. Bangun nanggung senenganne,2026-01-12 14:02:08
https://www.instagram.com/p/DTZgk95Elhx/,ratna_de_ka,Tambah ambles Kiri kanan,2026-01-13 05:51:40
https://www.instagram.com/p/DTZgk95Elhx/,kalinggaberkah,Nunggu terang gak sih @avc_shoes_store,2026-01-13 05:35:42
https://www.instagram.com/p/DTZgk95Elhx/,anisahaas,Jalanan ditinggikan utk menghindari banjir? Bkn solusi ga si😮,2026-01-12 21:00:15
https://www.instagram.com/p/DTZgk95Elhx/,tomihendra,Saran: dikasih gambar maps bos,2026-01-13 07:55:03
https://www.instagram.com/p/DTZgk95Elhx/,pramudiaofficial,Proyek abadi,2026-01-12 21:48:16
https://www.instagram.com/p/DTZgk95Elhx/,noelmuasemarang,Siap2 macet lg majapahit 😭,2026-01-12 12:57:44
https://www.instagram.com/p/DTZgk95Elhx/,aa.ikhy,Jalan ditinggikan tapi drainase dan kalinya ga di keruk ya sama aja dong 🤔,2026-01-14 09:59:14
https://www.instagram.com/p/DTZgk95Elhx/,mas_roe17,Alhamdulillah kmaren lewat ternyata blm d mulai mngkin hari ini ya ..,2026-01-12 14:42:56
https://www.instagram.com/p/DTZgk95Elhx/,andini_f,"@ari_hastanto ternyata dr arah Semarang ke Demak, persis kyk cctv kmrn",2026-01-12 13:07:05
https://www.instagram.com/p/DTZgk95Elhx/,semarang_indihome,🚴,2026-01-16 09:21:41
https://www.instagram.com/p/DTZgk95Elhx/,3hand0k0,"yakin jadi n ngk retak""?",2026-01-16 09:00:31
https://www.instagram.com/p/DTZgk95Elhx/,hs.hantoro,"Infrastruktur janga.n jalan aja, drainase dan sungai dinormalisasi itu lebih bijak utk tiap tahun nya... Banjir koq dipelihara",2026-01-16 08:53:32
https://www.instagram.com/p/DTZgk95Elhx/,eko340,Klu k RS lwatnya pa hrus muter,2026-01-15 19:58:56
https://www.instagram.com/p/DTZgk95Elhx/,bidamaula95,Wayah udan malah d bangon 😂,2026-01-15 15:47:45
https://www.instagram.com/p/DTZgk95Elhx/,gendhoek_limboek,Ga efek ..banjirnya ntar pindah ke kanan kiri jalan ..,2026-01-14 15:53:43
https://www.instagram.com/p/DTZgk95Elhx/,dittaemon,Wes angel bakalan nyebrang wolter 🤏🏻🙂‍↔️,2026-01-14 15:22:50
https://www.instagram.com/p/DTZgk95Elhx/,djsam_konveksi_semarang,Tq infonya lur🔥,2026-01-14 12:13:27
https://www.instagram.com/p/DTZgk95Elhx/,nero_theteror,😂😂 lumayan keno dikorup,2026-01-14 10:27:39
https://www.instagram.com/p/DTZgk95Elhx/,rizki.rachmawan,Proyek abadi 😢,2026-01-14 06:44:49
https://www.instagram.com/p/DTZgk95Elhx/,bramstokers,ora mikir kanan kiri ne yo ono omah dan menungso ne...ket mbiyen rak ono perubahan...ckckck,2026-01-14 06:41:34
https://www.instagram.com/p/DTZgk95Elhx/,tika.jenni,Pantes kok akeh truk2 ning arah mranggen demak digawe gas bumi malah macet dalane rusak kbeh pdhl bar dicor🫣,2026-01-14 06:07:32
https://www.instagram.com/p/DTZgk95Elhx/,aqiqahplusdemak,"macet, bajir 😢",2026-01-13 23:15:54
https://www.instagram.com/p/DTZgk95Elhx/,hands_business369,Dikasih petanya juga dong.....adminnya kurang pro nih....😂😂,2026-01-13 22:05:41
https://www.instagram.com/p/DTZgk95Elhx/,edyraguapo,Bukan solusi tapi proyek abadi.,2026-01-13 21:34:59
https://www.instagram.com/p/DTZgk95Elhx/,allyea_noeru,Proyek abadi pantura,2026-01-13 21:04:59
https://www.instagram.com/p/DTZgk95Elhx/,pa.ramita128,"Yg demak blm selesai, sekarang lagi... Bener2 proyek abadi",2026-01-13 20:34:41
https://www.instagram.com/p/DTZgk95Elhx/,rianzulkarnen,dibuat jalan layang sekalian aja,2026-01-13 19:43:09
https://www.instagram.com/p/DTZgk95Elhx/,erka_nigara,Proyek cap 💩💩💩,2026-01-13 19:07:58
https://www.instagram.com/p/DTZgk95Elhx/,putri_yenie,Bs gak sih garap setelah lebaran? Kyk gk ada waktu aja. Bentar lg arus mudik loh. Penasaran org yg nentuin tgl. N bln siapa,2026-01-13 18:51:08
https://www.instagram.com/p/DTZgk95Elhx/,bintara_90,"Mesti gt ya,kl mau lebaran,perjalanan tambah padet",2026-01-13 17:58:44
https://www.instagram.com/p/DTZgk95Elhx/,woiriff,proyek event tahunan😂,2026-01-13 15:13:31
https://www.instagram.com/p/DTZgk95Elhx/,eldivama,Ada bis Surabaya an engga 😭😭😭😭,2026-01-13 15:09:28
https://www.instagram.com/p/DTZgk95Elhx/,ramasanity,"Duwurke terus mawon, mayan cair es batune",2026-01-13 14:54:25
https://www.instagram.com/p/DTZgk95Elhx/,pr.as9666,Wolter pasti jadi makcrettt,2026-01-13 14:20:29
https://www.instagram.com/p/DTZgk95Elhx/,irfana_npp,"Musim ujan kebanjiran jalane dadi elek = macet, musim panas beneke dalane seng kabanjiran = macet, ngerii ngerii the real proyek abadi",2026-01-13 13:35:54
https://www.instagram.com/p/DTZgk95Elhx/,ayub_prakoso,semarang seribu polisi tidur 👏,2026-01-13 13:13:41
https://www.instagram.com/p/DTZgk95Elhx/,aslam_musribat,"Pak mentri basuki dulu sudah warning ""jembatan tolnya apa nggak kurang tinggi tuh nanti kalo jalan di bawahnya ditinggikan? "" 😂😂",2026-01-13 13:09:55
https://www.instagram.com/p/DTZgk95Elhx/,nayirotulinayah,@_sechaa,2026-01-13 12:56:38
https://www.instagram.com/p/DTZgk95Elhx/,angkipedia,"HAHAHAHAHA, dalan e duwur, omahe kelem kabeh lurrrr",2026-01-13 12:44:47
https://www.instagram.com/p/DTZgk95Elhx/,shofie_filoshofie,Siang ini msh aman,2026-01-13 12:34:37
https://www.instagram.com/p/DTZgk95Elhx/,smediatama,Ameh mbok duwur ke nganti pirang meter??? Kok yo rak bar2 masalah mu iku... 😂😂,2026-01-13 12:09:12
https://www.instagram.com/p/DTZgk95Elhx/,rassarassarass,Dhuwurke terus.. suwe-suwe kesampluk pesawat blaiishhhh,2026-01-13 12:03:03
https://www.instagram.com/p/DTZgk95Elhx/,yoedha_h,Kenapa tidak revitalisasi irigasi..? Padahal kali di kanan kiri itu sangat dangkal..,2026-01-13 10:46:49
https://www.instagram.com/p/DTZgk95Elhx/,kangmaz_bro,Banyakin daerah resapan air dan drainase nya sekalian di maksimalkan aliran airnya.....kalau hanya peninggian dah dari duluuuuuuuiuuuuuu,2026-01-13 09:53:59
https://www.instagram.com/p/DTZgk95Elhx/,aipaaannn_,kasih kami update pengerjaan nya pak,2026-01-13 09:27:56
https://www.instagram.com/p/DTZgk95Elhx/,audwyn95,macet meneh leee,2026-01-13 08:35:23
https://www.instagram.com/p/DTZgk95Elhx/,ndandwip,"kenapa sih harus 3 bulan , waktunya  pekerja pantura habis di jalan",2026-01-13 08:08:01
https://www.instagram.com/p/DTZgk95Elhx/,fadhlynrl,Gawe flyover wae,2026-01-13 08:01:38
https://www.instagram.com/p/DTZgk95Elhx/,ba_jen_dol,"Pembangunan dilihat dari tingginya jalan, makin tinggi jalan raya berarti ada pembangunan.",2026-01-13 07:44:25
https://www.instagram.com/p/DTZgk95Elhx/,sonnymeta,"Trus banyune mlayu kampung, kampunge diduwurke, banyu ne mbalik ning ndalan, dalane duwurke... Ngunu terus",2026-01-13 07:36:04
https://www.instagram.com/p/DTZgk95Elhx/,why_agussupriyadi_real,Mulaii kapan... Kok kemarin belum ada apa apa ??,2026-01-13 07:09:06
https://www.instagram.com/p/DTZgk95Elhx/,wahyu_aji_,@yohanamaliaa mabur wae 😂,2026-01-13 06:03:22
https://www.instagram.com/p/DTZgk95Elhx/,mr.one.84,Tdk ada solusi lain kah,2026-01-13 05:32:35
https://www.instagram.com/p/DTZgk95Elhx/,franzeska.amaria2018,"Hallo para pengelola kota, dengarkanlah masukan² warga.",2026-01-12 22:36:09
https://www.instagram.com/p/DTZgk95Elhx/,sheila_dika,"Untuk peninggian jalan bukan solusi yg tepat,sebaik nya selokan/kali dikeruk untuk pembersihan nya dan pompa drainasenya juga dilakukan pengecekan secara berkala agar tidak menimbulkan banjir 🙏🙏🙏",2026-01-12 21:38:52
https://www.instagram.com/p/DTZgk95Elhx/,oktoronal,macet meneh 👏 lha sg kerjo terboyo meh moro tengah kota dikon muter sisan min?,2026-01-12 19:44:34
https://www.instagram.com/p/DTZgk95Elhx/,andhiiyuliantoo,"Udh tau mau arus mudik, malah proyek, keterlaluan",2026-01-12 18:41:17
https://www.instagram.com/p/DTZgk95Elhx/,13vembri_,"hadew peninggian terus, mau setinggi apa jalannya, peninggian jalan itu ga solusi, drainaseny tulung",2026-01-12 17:23:21
https://www.instagram.com/p/DTZgk95Elhx/,raya_rayof,Apa gk ada solusi lain selain meninggikan jalan terus? Kasian rumah warga sekitar semakin terbenam. Serendah itukah SDM kita?,2026-01-12 16:35:08
https://www.instagram.com/p/DTZgk95Elhx/,fransisca_purwandari,"Duh, klo mau masuk tol demak-pwd lewat mana ini?",2026-01-12 15:57:25
https://www.instagram.com/p/DTZgk95Elhx/,rozee_abu_syarief,Napa harus ditinggikan lagi? Ga normalisasi aja yak..,2026-01-12 15:42:18
https://www.instagram.com/p/DTZgk95Elhx/,panji_juli,Bisa nggak nunggu habis lebaran aja proyeknya ? 😒,2026-01-12 15:13:55
https://www.instagram.com/p/DTZgk95Elhx/,dewikusuma_,@agnesivena,2026-01-12 14:59:06
https://www.instagram.com/p/DTZgk95Elhx/,naabnaw,proyek abadi,2026-01-12 14:26:46
https://www.instagram.com/p/DTZgk95Elhx/,han2576,Bar wae dibeton iki meh ditinggiin lg🙈🙈,2026-01-12 13:57:21
https://www.instagram.com/p/DTZgk95Elhx/,rizqiaxell_,Hari normal aja macetnya mantap apalagi + Puasa + Lebaran 💀 Deym,2026-01-12 13:50:10
https://www.instagram.com/p/DTZgk95Elhx/,hae1869,Semangat untuk macet,2026-01-12 13:36:05
https://www.instagram.com/p/DTZgk95Elhx/,hendrikronos_,Proyek abadi,2026-01-12 13:25:48
https://www.instagram.com/p/DTZgk95Elhx/,rickyzafi,Mau setinggi apa sih jalannya?,2026-01-12 13:07:22
https://www.instagram.com/p/DTXb7JDEvNp/,ginalputri,Mantap 👍 respon cepat dan nyata untuk warga Semarang,2026-01-13 09:07:31
https://www.instagram.com/p/DTXb7JDEvNp/,miftahullzaanah,"Keren, 87 aduan ditindaklanjuti dalam seminggu 👏",2026-01-13 09:08:14
https://www.instagram.com/p/DTXb7JDEvNp/,masthomsyndicate,"Kapan nih @semarangpemkot  bersihin kabel terbang (provider), menganggu pemandangan ...🔥",2026-01-18 22:13:54
https://www.instagram.com/p/DTXb7JDEvNp/,finalayuning,Terima kasih sudah hadir dan mendengar aspirasi warga 🙌,2026-01-13 09:12:41
https://www.instagram.com/p/DTXb7JDEvNp/,sekarlwangi,Salut untuk komitmen melayani masyarakat,2026-01-13 09:09:37
https://www.instagram.com/p/DTXb7JDEvNp/,febriiyansyahhh,Lapor Semar makin efektif dan solutif,2026-01-13 09:10:50
https://www.instagram.com/p/DTWjddHEpKv/,fadelbasya,🥰🥰🥰,2026-01-11 14:51:39
https://www.instagram.com/p/DTWjddHEpKv/,tomy_adhi_p,Kudu di rawat sing apik,2026-01-11 14:13:58
https://www.instagram.com/p/DTWjddHEpKv/,penitipananjingsemaranghiroki,❤️,2026-01-19 19:12:07
https://www.instagram.com/p/DTWjddHEpKv/,tamrin_goclean,50 meter omahku,2026-01-12 21:10:40
https://www.instagram.com/p/DTWjddHEpKv/,aqua_gung,Akhirnya 👏👏👏,2026-01-11 11:06:37
https://www.instagram.com/p/DTWjddHEpKv/,sato.gung58,Gajahmungkur akeh taman ya ketokke🔥,2026-01-11 10:01:05
https://www.instagram.com/p/DTWjddHEpKv/,mr.crocs69,Semoga awet dan terawat,2026-01-11 11:12:12
https://www.instagram.com/p/DTWjddHEpKv/,kikikartodinoto,Selamat ya👏.... kita lihat bgmn perawatan selanjutnya ☺️,2026-01-11 13:15:35
https://www.instagram.com/p/DTWjddHEpKv/,nulisjawayuk,Kemarin baru sempet lewat doang. Belum mampir,2026-01-11 08:51:04
https://www.instagram.com/p/DTWjddHEpKv/,ida.purwaningsih.923,Kebetulan dekat rumah. Bagus monumennya . Semoga warga Semarang bisa mengenal  perjuangan beliau dan menjadikan semangat warga Semarang khususnya tetap menghargai Pahlawan dan mengisi kemerdekaan ini dengan membangun Kota Semarang dan menjaga kebersihan Kota tercinta.,2026-01-12 15:34:41
https://www.instagram.com/p/DTWjddHEpKv/,edia.tma,"Terimakasih banyak kepada keluarga besar Bp. RM. Bambang Soeprapto, semoga ini menjadi warisan budaya terbaik khususnya bagi kami warga Kota Semarang 👏❤️",2026-01-11 12:25:16
https://www.instagram.com/p/DTWjddHEpKv/,mufiedk.official,Gajahmungkur sebelah ndi ki?,2026-01-12 12:33:04
